id,subject,body,text,category,category_id
social_media_517,Memories from this week in 2020,"Group update: ""Tech Enthusiasts"" posted photo. Trending in ""Digital Artists"": best summer destination.","Memories from this week in 2020 Group update: ""Tech Enthusiasts"" posted photo. Trending in ""Digital Artists"": best summer destination.",social_media,2
social_media_321,Live now: Webinar keynote,"""Love this!"" View: social.com/notifications Reply or disable: platform.com/notifications.","Live now: Webinar keynote ""Love this!"" View: social.com/notifications Reply or disable: platform.com/notifications.",social_media,2
social_media_407,Live now: Webinar keynote,"45 friends checked in at ""Downtown Cafe"". See photos and menu: social.com/places/cafe.","Live now: Webinar keynote 45 friends checked in at ""Downtown Cafe"". See photos and menu: social.com/places/cafe.",social_media,2
social_media_2173,Poll: Vote for best summer destination,"Group ""Hiking Buddies"" invited you. RSVP: platform.com/events/workshop.","Poll: Vote for best summer destination Group ""Hiking Buddies"" invited you. RSVP: platform.com/events/workshop.",social_media,2
social_media_610,Nearby: Webinar today 8PM,"45 friends checked in at ""Central Perk"". See photos and menu: social.com/places/cafe.","Nearby: Webinar today 8PM 45 friends checked in at ""Central Perk"". See photos and menu: social.com/places/cafe.",social_media,2
social_media_2141,Nearby: Webinar today 5PM,View profile: social.com/profile/john123 Accept/reject: social.com/friends/pending.,Nearby: Webinar today 5PM View profile: social.com/profile/john123 Accept/reject: social.com/friends/pending.,social_media,2
social_media_655,Your post is featured on #TechTips,"Group ""Tech Enthusiasts"" invited you. RSVP: platform.com/events/workshop.","Your post is featured on #TechTips Group ""Tech Enthusiasts"" invited you. RSVP: platform.com/events/workshop.",social_media,2
social_media_159,Post Featured in Digest,"""Remote Work Tips"" in weekly top 10. View: social.com/digest/weekly-887.","Post Featured in Digest ""Remote Work Tips"" in weekly top 10. View: social.com/digest/weekly-887.",social_media,2
social_media_1566,Your post is featured on #FoodChallenge,"""Love this!"" View: social.com/profile/user123 Reply or disable: platform.com/notifications.","Your post is featured on #FoodChallenge ""Love this!"" View: social.com/profile/user123 Reply or disable: platform.com/notifications.",social_media,2
social_media_1196,Your post got 12 new reactions,video from New York received 234 likes and 12 comments. See insights: platform.com/analytics/content.,Your post got 12 new reactions video from New York received 234 likes and 12 comments. See insights: platform.com/analytics/content.,social_media,2
social_media_304,New follower: Sarah Johnson,"""Beach vacation with family"" - view album: platform.com/memories/beach.","New follower: Sarah Johnson ""Beach vacation with family"" - view album: platform.com/memories/beach.",social_media,2
social_media_485,Nearby: Product Launch today 9AM,"See which photo: platform.com/content/video456 Comments: ""Great insight!"" Disable notifications: platform.com/notifications.","Nearby: Product Launch today 9AM See which photo: platform.com/content/video456 Comments: ""Great insight!"" Disable notifications: platform.com/notifications.",social_media,2
social_media_1117,News: Lisa Rodriguez started new position,"Group ""Tech Enthusiasts"" invited you. RSVP: social.com/events/meetup.","News: Lisa Rodriguez started new position Group ""Tech Enthusiasts"" invited you. RSVP: social.com/events/meetup.",social_media,2
social_media_591,"15 new messages in ""Book Club"" chat","""College reunion photos"" - view album: social.com/albums/vacation2018.","15 new messages in ""Book Club"" chat ""College reunion photos"" - view album: social.com/albums/vacation2018.",social_media,2
social_media_472,John Smith liked your post,"15 friends checked in at ""Central Perk"". See photos and menu: platform.com/locations/venue.","John Smith liked your post 15 friends checked in at ""Central Perk"". See photos and menu: platform.com/locations/venue.",social_media,2
social_media_798,Live alert: Product Launch behind-the-scenes,"""Beach vacation with family"" - view album: platform.com/memories/beach.","Live alert: Product Launch behind-the-scenes ""Beach vacation with family"" - view album: platform.com/memories/beach.",social_media,2
social_media_504,John Smith mentioned you in a comment,"Your group ""Book Club"" is live streaming. Join: platform.com/streaming/event.","John Smith mentioned you in a comment Your group ""Book Club"" is live streaming. Join: platform.com/streaming/event.",social_media,2
social_media_1522,New friend request from Sarah Johnson,View profile: platform.com/users/sarah Accept/reject: platform.com/requests.,New friend request from Sarah Johnson View profile: platform.com/users/sarah Accept/reject: platform.com/requests.,social_media,2
social_media_341,Nearby: Workshop today 7PM,"Group ""Hiking Buddies"" invited you. RSVP: social.com/events/meetup.","Nearby: Workshop today 7PM Group ""Hiking Buddies"" invited you. RSVP: social.com/events/meetup.",social_media,2
social_media_373,Nearby: Webinar today 8PM,"8 friends checked in at ""Central Perk"". See photos and menu: social.com/places/cafe.","Nearby: Webinar today 8PM 8 friends checked in at ""Central Perk"". See photos and menu: social.com/places/cafe.",social_media,2
social_media_532,New friend request from John Smith,"Group update: ""Hiking Buddies"" posted article. Trending in ""Startup Founders"": favorite tech tools.","New friend request from John Smith Group update: ""Hiking Buddies"" posted article. Trending in ""Startup Founders"": favorite tech tools.",social_media,2
social_media_883,New friend request from David Kim,"See which story: platform.com/content/video456 Comments: ""Great insight!"" Disable notifications: social.com/settings.","New friend request from David Kim See which story: platform.com/content/video456 Comments: ""Great insight!"" Disable notifications: social.com/settings.",social_media,2
social_media_297,David Kim liked your article,"""Beach vacation with family"" - view album: platform.com/memories/beach.","David Kim liked your article ""Beach vacation with family"" - view album: platform.com/memories/beach.",social_media,2
social_media_1531,Mike Chen mentioned you in a comment,post from Paris received 234 likes and 67 comments. See insights: social.com/insights/post123.,Mike Chen mentioned you in a comment post from Paris received 234 likes and 67 comments. See insights: social.com/insights/post123.,social_media,2
social_media_1999,Watch later: Recommended article,"""Great insight!"" View: social.com/events/event456 Reply or disable: social.com/settings.","Watch later: Recommended article ""Great insight!"" View: social.com/events/event456 Reply or disable: social.com/settings.",social_media,2
social_media_2155,Birthday reminder: 45 friends tomorrow,"Group update: ""Book Club"" posted article. Trending in ""Startup Founders"": weekend plans.","Birthday reminder: 45 friends tomorrow Group update: ""Book Club"" posted article. Trending in ""Startup Founders"": weekend plans.",social_media,2
social_media_1105,Mike Chen mentioned you in a comment,"Your group ""Hiking Buddies"" is live streaming. Join: platform.com/streaming/event.","Mike Chen mentioned you in a comment Your group ""Hiking Buddies"" is live streaming. Join: platform.com/streaming/event.",social_media,2
social_media_1509,Watch later: Recommended photo,"Group update: ""Tech Enthusiasts"" posted video. Trending in ""Digital Artists"": favorite tech tools.","Watch later: Recommended photo Group update: ""Tech Enthusiasts"" posted video. Trending in ""Digital Artists"": favorite tech tools.",social_media,2
social_media_117,Live Now: Product Demo,Brand Z streaming new gadget. Watch: social.com/live/product-launch.,Live Now: Product Demo Brand Z streaming new gadget. Watch: social.com/live/product-launch.,social_media,2
social_media_599,3rd anniversary on LinkedIn!,"Group update: ""Tech Enthusiasts"" posted story. Trending in ""Startup Founders"": favorite tech tools.","3rd anniversary on LinkedIn! Group update: ""Tech Enthusiasts"" posted story. Trending in ""Startup Founders"": favorite tech tools.",social_media,2
social_media_1829,Nearby: Meetup today 7PM,"See which video: platform.com/content/video456 Comments: ""Great insight!"" Disable notifications: social.com/settings.","Nearby: Meetup today 7PM See which video: platform.com/content/video456 Comments: ""Great insight!"" Disable notifications: social.com/settings.",social_media,2
social_media_344,Memories from this week in 2019,"See which post: platform.com/content/video456 Comments: ""Thanks for sharing!"" Disable notifications: social.com/settings.","Memories from this week in 2019 See which post: platform.com/content/video456 Comments: ""Thanks for sharing!"" Disable notifications: social.com/settings.",social_media,2
social_media_1486,Live alert: Product Launch behind-the-scenes,"Your group ""Photography Group"" is live streaming. Join: social.com/live/conference.","Live alert: Product Launch behind-the-scenes Your group ""Photography Group"" is live streaming. Join: social.com/live/conference.",social_media,2
social_media_1937,Sarah Johnson mentioned you in a comment,View profile: social.com/profile/john123 Accept/reject: social.com/friends/pending.,Sarah Johnson mentioned you in a comment View profile: social.com/profile/john123 Accept/reject: social.com/friends/pending.,social_media,2
social_media_1714,"45 new messages in ""Photography Group"" chat","Alex: ""Great event today!"" Lisa: ""Weather looks great!"" Reply: social.com/chats/hiking.","45 new messages in ""Photography Group"" chat Alex: ""Great event today!"" Lisa: ""Weather looks great!"" Reply: social.com/chats/hiking.",social_media,2
